occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00047,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00048,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00049,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007-00050,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R007,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00051,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00052,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00053,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008-00054,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R008,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00055,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00056,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009-00057,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R009,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00058,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00059,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00060,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010-00061,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R010,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
